C_Country_codes,Postal_codes,C_Location_name,C_Area,C_Lat,C_Long,C_V12,Match_location
PK,77121,Fazal Kalhoro,Hyderabad,28.9709,69.9495, ,FAZAL KALHORO
PK,67051,Fazal Sehto,Hyderabad,27.1681,68.2288, ,FAZAL SEHTO
PK,28101,Fazal Shah Mita Khel,NWFP Peshawar,32.8177,70.6877, ,FAZAL SHAH MITA KHEL
PK,30141,Fazil,Norhern Punajb Rawalpindi,30.7308,67.2264,4,FAZIL
PK,79181,Fazil Ogahi,Hyderabad,24.9496,67.0456, ,FAZIL OGAHI
PK,33400,Fazil Pur,Souhern Punajb Mulan,29.3014,70.5347, ,FAZIL PUR
PK,32131,Fazla Katch,Souhern Punajb Mulan,30.7667,70.55, ,FAZLA KATCH
PK,89101,Feroz Abad,Balochisan,28.0796,66.5519, ,FEROZ ABAD
PK,57451,Feroz Pur Chishtian,Lahore,30.225,73.2167, ,FEROZ PUR CHISHTIAN
PK,76311,Feroz Shah,Hyderabad,27.1271,67.9722, ,FEROZ SHAH
PK,24160,Feroz Sons Nowshera,NWFP Peshawar,33.8828,71.5928, ,FEROZ SONS NOWSHERA
PK,52251,Feroz Wala,Lahore,32.14,74.2414, ,FEROZ WALA
PK,64070,Feroza,Souhern Punajb Mulan,28.75,70.8167,4,FEROZA
PK,49111,Ferozabad,Norhern Punajb Rawalpindi,27.8861,67.8847,4,FEROZABAD
PK,39181,Feroze Watwan,Lahore,31.5333,73.8167, ,FEROZE WATWAN
PK,51601,Ferozepur,Lahore,30.9434,72.2562, ,FEROZEPUR
PK,54600,Ferozepur Road,Lahore,31.4888,74.3686, ,FEROZEPUR ROAD
PK,51481,Ferozki,Lahore,32.2275,74.5492, ,FEROZKI
PK,65020,Fertilizer Factory Dharki,Hyderabad,28.2327,69.8964, ,FERTILIZER FACTORY DHARKI
PK,59060,Fertilizer Project,Souhern Punajb Mulan,30.0333,71.4833, ,FERTILIZER PROJECT
PK,28101,Fiaz Talab Abbas Mandan,NWFP Peshawar,32.8177,70.6877, ,FIAZ TALAB ABBAS MANDAN
PK,73220,Filter Plant Gharo,Hyderabad,25.6406,68.1094, ,FILTER PLANT GHARO
PK,48701,Fim Kasar,Norhern Punajb Rawalpindi,33.0814,72.9364,4,FIM KASAR
PK,51541,Fleezpur,Lahore,32.2583,74.8167, ,FLEEZPUR
PK,23221,Fobisns Ffs,NWFP Peshawar,34.6614,72.1408, ,FOBISNS FFS
PK,49321,Fore Pothi,Norhern Punajb Rawalpindi,32.8644,73.3489, ,FORE POTHI
PK,62020,Fort Abbas,Souhern Punajb Mulan,29.1925,72.8536,4,FORT ABBAS
PK,71000,Fort Area Nd,Hyderabad,27.6461,69.0124, ,FORT AREA ND
PK,26194,Fort Lakhart (E.D.S.O.),NWFP Peshawar,30.6072,66.5839, ,FORT LAKHART (E.D.S.O.)
PK,62000,Fort Marot,Souhern Punajb Mulan,29.8462,71.8435, ,FORT MAROT
PK,32320,Fort Munroo,Souhern Punajb Mulan,30.0997,70.6623, ,FORT MUNROO
PK,25001,Fort Slop,NWFP Peshawar,33.885,71.875, ,FORT SLOP
PK,16501,Fransat,Federal Capial &AJK,34.2269,72.2058, ,FRANSAT
PK,52251,Fransicabad,Lahore,32.14,74.2414, ,FRANSICABAD
PK,64331,Frid Abad,Souhern Punajb Mulan,28.7064,70.3837, ,FRID ABAD
PK,72261,Frontier Force Regiment Chak,Hyderabad,26.663,69.45, ,FRONTIER FORCE REGIMENT CHAK
PK,73200,Fulleli,Hyderabad,28.075,69.1, ,FULLELI
PK,43510,Furmali,Norhern Punajb Rawalpindi,33.9231,72.4056, ,FURMALI
PK,50500,G.C.T.,Norhern Punajb Rawalpindi,31.4129,72.3413, ,G.C.T.
PK,23061,G.F. Gunj Bazar,NWFP Peshawar,34.8202,71.6711, ,G.F. GUNJ BAZAR
PK,67331,G.K. Wassan,Hyderabad,27.4222,68.7819, ,G.K. WASSAN
PK,66091,G.M. Bhatti,Hyderabad,27.3167,68.3028, ,G.M. BHATTI
PK,70030,G.O.R. Shahnawaz,Hyderabad,26.3617,69.1331, ,G.O.R. SHAHNAWAZ
PK,34471,Gabbar Araian,Souhern Punajb Mulan,29.3035,70.7951, ,GABBAR ARAIAN
PK,67131,Gachero,Hyderabad,26.6,67.95,4,GACHERO
PK,32201,Gadai,Souhern Punajb Mulan,30.0167,70.6167,4,GADAI
PK,90300,Gadani,Balochisan,25.1156,66.7247,4,GADANI
PK,26001,Gadda Khel,NWFP Peshawar,33.6156,71.7403, ,GADDA KHEL
PK,23201,Gaddar,NWFP Peshawar,34.2842,72.0831,4,GADDAR
PK,66101,Gadeji,Hyderabad,27.25,68.4833,4,GADEJI
PK,51421,Gadgore,Lahore,32.4,74.7667,4,GADGORE
PK,50661,Gadhu,Norhern Punajb Rawalpindi,32.4114,73.8489, ,GADHU
PK,51031,Gadiala,Lahore,32.3944,74.341, ,GADIALA
PK,53201,Gaga,Lahore,31.4333,74.5167,4,GAGA
PK,55261,Gagga Sarae,Lahore,31.2,73.95, ,GAGGA SARAE
PK,49361,Gaggar Kalan,Norhern Punajb Rawalpindi,32.9833,73.55,4,GAGGAR KALAN
PK,52251,Gaggar-Ke,Lahore,32.14,74.2414, ,GAGGAR-KE
PK,61000,Gaggo,Lahore,30.2167,72.8333,4,GAGGO
PK,43330,Gaggon,Norhern Punajb Rawalpindi,33.3758,72.669, ,GAGGON
PK,49211,Gagi Syedan,Norhern Punajb Rawalpindi,33.05,73.2167, ,GAGI SYEDAN
PK,47581,Gagon,Norhern Punajb Rawalpindi,32.6256,73.1554, ,GAGON
PK,48681,Gah,Norhern Punajb Rawalpindi,33.0625,72.6522,4,GAH
PK,76151,Gahar,Hyderabad,30.9189,73.3206,4,GAHAR
PK,78031,Gaheja,Hyderabad,27.7917,68.5028,4,GAHEJA
PK,48581,Gahi,Norhern Punajb Rawalpindi,32.6667,72.6833,4,GAHI
PK,76331,Gahi Mahessor,Hyderabad,28.2245,69.4898, ,GAHI MAHESSOR
PK,59341,Gahi Mammar,Souhern Punajb Mulan,29.7417,71.9528,4,GAHI MAMMAR
PK,15200,Gahkooch,Federal Capial &AJK,34.3563,73.2067, ,GAHKOOCH
PK,59311,Gailewala,Souhern Punajb Mulan,30.2431,72.0563, ,GAILEWALA
PK,50431,Gajan,Norhern Punajb Rawalpindi,32.429,73.5702, ,GAJAN
PK,81051,Gajan,Balochisan,28.6833,67.4333,4,GAJAN
PK,52081,Gajar Gola,Lahore,32.2,73.7667,4,GAJAR GOLA
PK,77030,Gaji Khuhawar,Hyderabad,28.6874,69.3379, ,GAJI KHUHAWAR
PK,43741,Gakhar,Norhern Punajb Rawalpindi,33.6444,72.6217,4,GAKHAR
PK,50641,Gakhra Kalan,Norhern Punajb Rawalpindi,32.5042,73.8417, ,GAKHRA KALAN
PK,12150,Gala Kaniyata,Federal Capial &AJK,30.631,71.5611, ,GALA KANIYATA
PK,22841,Galai,NWFP Peshawar,34.0497,72.7844,4,GALAI
PK,87301,Galangoor,Balochisan,30.0156,67.016, ,GALANGOOR
PK,22081,Gali Banian,NWFP Peshawar,31.05,70.55, ,GALI BANIAN
PK,12261,Gali Bazar Jandali,Federal Capial &AJK,32.9048,73.4074, ,GALI BAZAR JANDALI
PK,43351,Gali Jagir,Norhern Punajb Rawalpindi,33.4331,72.63,4,GALI JAGIR
PK,21451,Galibdral,NWFP Peshawar,33.0156,72.6709, ,GALIBDRAL
PK,23491,Galli,NWFP Peshawar,32.6167,71.85,4,GALLI
PK,66061,Gambal Shah,Hyderabad,27.2667,68.5833, ,GAMBAL SHAH
PK,66070,Gambat,Hyderabad,34.8875,71.5258,4,GAMBAT
PK,84801,Gambaz,Balochisan,30.842,69.0984, ,GAMBAZ
PK,26001,Gamkol Sharif,NWFP Peshawar,33.6156,71.7403, ,GAMKOL SHARIF
PK,18151,Gamseer,NWFP Peshawar,35.0078,72.3838, ,GAMSEER
PK,55051,Ganda Singh Wala,Lahore,31.0781,74.4777, ,GANDA SINGH WALA
PK,23480,Gandaf,NWFP Peshawar,34.1186,72.6897,4,GANDAF
PK,43601,Gandakas,Norhern Punajb Rawalpindi,33.2275,72.6194,4,GANDAKAS
PK,80400,Gandakha,Balochisan,28.0167,67.85,4,GANDAKHA
PK,43370,Gandaskas,Norhern Punajb Rawalpindi,33.2606,72.6839, ,GANDASKAS
PK,81050,Gandawa,Balochisan,28.3444,67.2333, ,GANDAWA
PK,18151,Gandegar,NWFP Peshawar,35.0078,72.3838, ,GANDEGAR
PK,51311,Gandewali,Lahore,33.5853,72.6094,4,GANDEWALI
PK,24541,Gandheri,NWFP Peshawar,34.2906,71.6228, ,GANDHERI
PK,21301,Gandhian,NWFP Peshawar,34.4009,73.1715, ,GANDHIAN
PK,22601,Gandhian,NWFP Peshawar,33.7333,73.0167,4,GANDHIAN
PK,29311,Gandi Ashiq,NWFP Peshawar,31.7842,70.5061,4,GANDI ASHIQ
PK,29311,Gandi Isab Khan,NWFP Peshawar,31.7328,70.4769,4,GANDI ISAB KHAN
PK,28371,Gandi Khan Khel,NWFP Peshawar,32.7472,70.7678,4,GANDI KHAN KHEL
PK,29311,Gandi Umar Khan,NWFP Peshawar,31.7019,70.5722,4,GANDI UMAR KHAN
PK,55181,Gandian Autar,Lahore,30.9213,73.6713, ,GANDIAN AUTAR
PK,39051,Gando Wal,Lahore,31.8335,74.4621, ,GANDO WAL
PK,37280,Ganga Pur,Lahore,31.3333,73.4333, ,GANGA PUR
PK,47551,Gangal,Norhern Punajb Rawalpindi,33.4031,72.9944,4,GANGAL
PK,86701,Gangal Zai,Balochisan,28.2,66.1667, ,GANGAL ZAI
PK,21301,Gangwal,NWFP Peshawar,34.4009,73.1715, ,GANGWAL
PK,51281,Gangwal,Lahore,32.7333,74.5167,4,GANGWAL
PK,50141,Ganja,Norhern Punajb Rawalpindi,33.9314,72.8792,4,GANJA
PK,23161,Ganjai,NWFP Peshawar,34.3083,71.9233,4,GANJAI
PK,18001,Ganori,NWFP Peshawar,34.4927,71.6167, ,GANORI
PK,19101,Ganshal,NWFP Peshawar,34.6381,72.6233,4,GANSHAL
PK,19201,Ganshal,NWFP Peshawar,34.8741,72.5631, ,GANSHAL
PK,21011,Gantar,NWFP Peshawar,34.8722,73.15,4,GANTAR
PK,59221,Ganwen,Souhern Punajb Mulan,29.6667,71.2667,4,GANWEN
PK,69161,Gapna,Hyderabad,25.2583,69.4917, ,GAPNA
PK,29311,Gara Haji Isa Khan,NWFP Peshawar,32.1975,70.7108, ,GARA HAJI ISA KHAN
PK,29401,Garah Baluch,NWFP Peshawar,31.6583,70.7072,4,GARAH BALUCH
PK,29401,Garah Budha,NWFP Peshawar,32.2214,70.3456,4,GARAH BUDHA
PK,29051,Garah Mohabbat,NWFP Peshawar,31.9225,70.915, ,GARAH MOHABBAT
PK,61150,Garaha More,Lahore,30.0958,71.025, ,GARAHA MORE
PK,61151,Garaha Tel Singh,Lahore,30.0958,71.025, ,GARAHA TEL SINGH
PK,13150,Garahi Dupatta,Federal Capial &AJK,34.2903,73.6042, ,GARAHI DUPATTA
PK,12081,Garala,Federal Capial &AJK,34.3505,73.3294, ,GARALA
PK,17130,Garam Chashma,NWFP Peshawar,35.995,71.5589,4,GARAM CHASHMA
PK,22651,Garam Thoon,NWFP Peshawar,33.7742,72.8808, ,GARAM THOON
PK,18501,Gardai,NWFP Peshawar,34.4358,71.4711,4,GARDAI
PK,23161,Gardai,NWFP Peshawar,34.4578,72.3276, ,GARDAI
PK,59221,Gardizpur,Souhern Punajb Mulan,30.1569,71.5701, ,GARDIZPUR
PK,77120,Garelo,Hyderabad,27.4333,68.0833,4,GARELO
PK,37110,Garh,Lahore,33.6353,70.9497,4,GARH
PK,23301,Garh Garh,NWFP Peshawar,34.0539,71.8043, ,GARH GARH
PK,35080,Garh Maha Raja,Lahore,30.8403,71.9042, ,GARH MAHA RAJA
PK,49360,Garh Mahal,Norhern Punajb Rawalpindi,32.9917,73.5667, ,GARH MAHAL
PK,52221,Garha Kalan,Lahore,32.3639,74.2444, ,GARHA KALAN
PK,22841,Garhan,NWFP Peshawar,34.0767,72.8208,4,GARHAN
PK,19251,Garhi,NWFP Peshawar,34.2167,73.6, ,GARHI
PK,43231,Garhi,Norhern Punajb Rawalpindi,33.4832,72.1671, ,GARHI
PK,47021,Garhi,Norhern Punajb Rawalpindi,33.4797,72.1992,4,GARHI
PK,24401,Garhi Abdul Wahid,NWFP Peshawar,32.6851,69.9264, ,GARHI ABDUL WAHID
PK,47021,Garhi Afghanan,Norhern Punajb Rawalpindi,33.8014,72.7858,4,GARHI AFGHANAN
PK,79101,Garhi Hassan,Hyderabad,32.3639,73.6722, ,GARHI HASSAN
PK,23310,Garhi Kapura,NWFP Peshawar,34.1975,72.1639,4,GARHI KAPURA
PK,79050,Garhi Khairo,Hyderabad,28.0667,67.9833,4,GARHI KHAIRO
PK,66101,Garhi Khan Samatia,Hyderabad,27.2903,68.4243, ,GARHI KHAN SAMATIA
PK,77361,Garhi Khuda Bux Bhutto,Hyderabad,27.6833,68.3333,4,GARHI KHUDA BUX BHUTTO
PK,43541,Garhi Matani,Norhern Punajb Rawalpindi,33.9297,72.3386,4,GARHI MATANI
PK,22501,Garhi Phul Garan,NWFP Peshawar,33.9057,73.408, ,GARHI PHUL GARAN
PK,22585,Garhi Serian,NWFP Peshawar,34.1,73.0833, ,GARHI SERIAN
PK,24681,Garhi Sher Dad,NWFP Peshawar,34.1547,71.4492,4,GARHI SHER DAD
PK,79121,Garhi Syed,Hyderabad,28.0146,69.3118, ,GARHI SYED
PK,23061,Garhi Usman Khel,NWFP Peshawar,34.8202,71.6711, ,GARHI USMAN KHEL
PK,52171,Garhi Wahab,Lahore,31.9667,73.3833,4,GARHI WAHAB
PK,78150,Garhi Yasin,Hyderabad,27.9,68.5167,4,GARHI YASIN
PK,73241,Garho,Hyderabad,24.3,67.6,4,GARHO
PK,39051,Garial Kalan,Lahore,31.8335,74.4621, ,GARIAL KALAN
PK,39051,Garial Khurd,Lahore,31.8335,74.4621, ,GARIAL KHURD
PK,47901,Garmala,Norhern Punajb Rawalpindi,32.95,73.6833,4,GARMALA
PK,23550,Garmanara,NWFP Peshawar,34.0301,72.4172, ,GARMANARA
PK,39421,Garmula Virkan,Lahore,31.5079,74.1845, ,GARMULA VIRKAN
PK,24011,Garo,NWFP Peshawar,34.39,72.3872,4,GARO
PK,23161,Garo Shah,NWFP Peshawar,34.3578,71.7103,4,GARO SHAH
PK,23391,Garyala,NWFP Peshawar,34.2644,72.1978, ,GARYALA
PK,56301,Gashkoori Arain,Lahore,30.8662,73.3353, ,GASHKOORI ARAIN
PK,19041,Gat,NWFP Peshawar,34.9925,72.2542,4,GAT
PK,48220,Gatal,Norhern Punajb Rawalpindi,32.8,72.0667,4,GATAL
PK,49301,Gattar,Norhern Punajb Rawalpindi,32.9333,73.4167,4,GATTAR
PK,91200,Gawadar,Balochisan,25.1748,63.2845, ,GAWADAR
PK,92101,Gawak,Balochisan,26.1058,62.0767,4,GAWAK
PK,93001,Gawak,Balochisan,28.5667,65.5333, ,GAWAK
PK,53201,Gawind,Lahore,30.86,73.4458, ,GAWIND
PK,53201,Gawindi,Lahore,30.86,73.4458, ,GAWINDI
PK,55301,Gehlan Chak-9,Lahore,31.1004,73.8672, ,GEHLAN CHAK-9
PK,55221,Gehlany Athar,Lahore,33,73.7333, ,GEHLANY ATHAR
PK,46100,General Head Quarter,Norhern Punajb Rawalpindi,33.4292,72.8417, ,GENERAL HEAD QUARTER
PK,65061,Gerhi Chachar,Hyderabad,27.8,69.5833, ,GERHI CHACHAR
PK,92700,Geshkore,Balochisan,26.1299,62.509, ,GESHKORE
PK,23491,Ghabasni,NWFP Peshawar,32.3817,71.7103, ,GHABASNI
PK,52181,Ghabrika,Lahore,31.9417,73.4167, ,GHABRIKA
PK,51701,Ghaddian,Lahore,32.0556,74.65, ,GHADDIAN
PK,51761,Ghadiala,Lahore,32.857,74.3817, ,GHADIALA
PK,61101,Ghafor Wah,Lahore,30.5764,72.294, ,GHAFOR WAH
PK,77211,Ghaibi Dero,Hyderabad,27.6,67.65,4,GHAIBI DERO
PK,73131,Ghail Mori,Hyderabad,25.8536,68.1119, ,GHAIL MORI
PK,52200,Ghakhar,Lahore,32.3,74.15,4,GHAKHAR
PK,52001,Ghakka Mitter,Lahore,32.4417,74.1028, ,GHAKKA MITTER
PK,23241,Ghala,NWFP Peshawar,34.4353,72.085,4,GHALA
PK,24650,Ghalani,NWFP Peshawar,33.9923,71.5593, ,GHALANI
PK,19230,Ghalegi,NWFP Peshawar,34.6543,72.4591, ,GHALEGI
PK,24081,Ghalla Dher,NWFP Peshawar,34.2873,71.8271, ,GHALLA DHER
PK,34451,Ghalwan,Souhern Punajb Mulan,29.3833,70.9333,4,GHALWAN
PK,12171,Ghambir,Federal Capial &AJK,26.4944,67.7472,4,GHAMBIR
PK,22370,Ghambir,Federal Capial &AJK,26.4944,67.7472, ,GHAMBIR
PK,53101,Ghan Sharif,Lahore,31.4086,74.3919, ,GHAN SHARIF
PK,52221,Ghanal Kalan,Lahore,32.3639,74.2444, ,GHANAL KALAN
PK,47271,Ghandian,Norhern Punajb Rawalpindi,33.8667,73.5833, ,GHANDIAN
PK,39631,Ghandiran,Lahore,32.1333,75.125, ,GHANDIRAN
PK,50911,Ghandra Kalan,Norhern Punajb Rawalpindi,32.7715,74.0424, ,GHANDRA KALAN
PK,10545,Ghaneer,Federal Capial &AJK,33.8081,72.6797, ,GHANEER
PK,39351,Ghang,Lahore,31.7,73.9,4,GHANG
PK,55151,Ghang Sharif,Lahore,31.6931,74.1278, ,GHANG SHARIF
PK,51541,Ghangoor,Lahore,32.2583,74.8167, ,GHANGOOR
PK,67051,Ghangro,Hyderabad,27.5764,68.2722,4,GHANGRO
PK,40351,Ghangwal,Norhern Punajb Rawalpindi,32.3833,72.6667,4,GHANGWAL
PK,12601,Ghani Abad,Federal Capial &AJK,28.8197,62.765, ,GHANI ABAD
PK,23081,Ghani Dheri,NWFP Peshawar,34.24,72.0019, ,GHANI DHERI
PK,63101,Ghani Pur,Souhern Punajb Mulan,31.0035,71.0485, ,GHANI PUR
PK,50431,Ghania,Norhern Punajb Rawalpindi,32.4,73.65,4,GHANIA
PK,50041,Ghanizer,Norhern Punajb Rawalpindi,32.95,73.9333, ,GHANIZER
PK,21231,Ghanool,NWFP Peshawar,34.5281,73.4758, ,GHANOOL
PK,50701,Ghansia,Norhern Punajb Rawalpindi,32.6528,74.1333,4,GHANSIA
PK,67131,Ghanwar Khan Almani,Hyderabad,26.7611,67.9222,4,GHANWAR KHAN ALMANI
PK,26301,Ghar Bina,NWFP Peshawar,33.6244,71.3844, ,GHAR BINA
PK,84601,Ghar Shinan,Balochisan,31.1236,69.4014, ,GHAR SHINAN
PK,21240,Ghari Habib Ullah,NWFP Peshawar,34.6996,72.8195, ,GHARI HABIB ULLAH
PK,64101,Ghari Ikhttar Khan,Souhern Punajb Mulan,28.1244,70.2394, ,GHARI IKHTTAR KHAN
PK,24301,Ghari Naubat Khan,NWFP Peshawar,33.95,71.6833, ,GHARI NAUBAT KHAN
PK,47184,Ghariai,Federal Capial &AJK,34.0007,73.4417, ,GHARIAI
PK,23161,Gharib Abad,NWFP Peshawar,34.4578,72.3276, ,GHARIB ABAD
PK,59201,Gharib Abad,Souhern Punajb Mulan,27.2,68.9917, ,GHARIB ABAD
PK,67391,Gharibabad,Hyderabad,30.1333,71.575,4,GHARIBABAD
PK,79000,Gharibabad (Nd),Hyderabad,28.5714,69.6139, ,GHARIBABAD (ND)
PK,43261,Gharibwal,Norhern Punajb Rawalpindi,33.0208,72.8439, ,GHARIBWAL
PK,49071,Gharibwal,Norhern Punajb Rawalpindi,32.6833,73.1667,4,GHARIBWAL
PK,49090,Gharibwal Cement,Norhern Punajb Rawalpindi,32.7167,73.1722, ,GHARIBWAL CEMENT
PK,72201,Gharo,Hyderabad,24.7414,67.5858,4,GHARO
PK,73210,Gharo,Hyderabad,24.7414,67.5858, ,GHARO
PK,43701,Gharshin,Norhern Punajb Rawalpindi,33.7969,72.535,4,GHARSHIN
PK,51090,Ghartal,Lahore,32.4,74.3,4,GHARTAL
PK,51701,Ghatalian,Lahore,32.0833,74.6167,4,GHATALIAN
PK,11201,Ghaura,Federal Capial &AJK,34.2264,73.1111, ,GHAURA
PK,32330,Ghausabad,Souhern Punajb Mulan,28.1,68.2833, ,GHAUSABAD
PK,64201,Ghausia Colony,Souhern Punajb Mulan,28.5167,70.3, ,GHAUSIA COLONY
PK,59141,Ghauspur Qureshian,Souhern Punajb Mulan,30.5278,72.2556, ,GHAUSPUR QURESHIAN
PK,23081,Ghawar Killi,NWFP Peshawar,34.24,72.0019, ,GHAWAR KILLI
PK,61231,Ghaween,Lahore,29.7172,72.1326, ,GHAWEEN
PK,87101,Ghazaband Scouts,Balochisan,30.2781,66.9094, ,GHAZABAND SCOUTS
PK,24511,Ghazgi,NWFP Peshawar,27.8,66.6,4,GHAZGI
PK,22860,Ghazi,NWFP Peshawar,32.2389,70.5922,4,GHAZI
PK,48800,Ghazi Abad,Norhern Punajb Rawalpindi,34.2631,71.7986,4,GHAZI ABAD
PK,57210,Ghazi Abad,Lahore,34.2631,71.7986, ,GHAZI ABAD
PK,23261,Ghazi Baba,NWFP Peshawar,34.285,72.4944,4,GHAZI BABA
PK,24651,Ghazi Beg,NWFP Peshawar,33.9923,71.5593, ,GHAZI BEG
PK,34320,Ghazi Ghat,Souhern Punajb Mulan,30.1006,70.8728,4,GHAZI GHAT
PK,22861,Ghazi Hamlet,NWFP Peshawar,32.8447,71.7531, ,GHAZI HAMLET
PK,67051,Ghazi Khan Gopang,Hyderabad,27.0111,68.1833,4,GHAZI KHAN GOPANG
PK,77041,Ghazi Khan Marrand,Hyderabad,26.6412,68.3241, ,GHAZI KHAN MARRAND
PK,19281,Ghazi Khani,NWFP Peshawar,34.6543,72.4591, ,GHAZI KHANI
PK,28451,Ghazi Khel Edbo,NWFP Peshawar,32.5583,70.7406, ,GHAZI KHEL EDBO
PK,59141,Ghazi Panda,Souhern Punajb Mulan,30.5333,72.3,4,GHAZI PANDA
PK,60001,Ghazi Pur,Souhern Punajb Mulan,30.1599,71.5189, ,GHAZI PUR
PK,64131,Ghazi Pur,Souhern Punajb Mulan,28.3687,70.2123, ,GHAZI PUR
PK,48800,Ghazial,Norhern Punajb Rawalpindi,32.9417,73.375,4,GHAZIAL
PK,49301,Ghazial,Norhern Punajb Rawalpindi,32.8634,73.2222, ,GHAZIAL
PK,58081,Ghazipurpanda,Souhern Punajb Mulan,30.5333,72.2333, ,GHAZIPURPANDA
PK,85501,Ghazloona,Balochisan,31.4008,67.8067,4,GHAZLOONA
PK,28450,Ghazni Khel,NWFP Peshawar,32.5583,70.7406,4,GHAZNI KHEL
PK,47221,Ghel,Federal Capial &AJK,31.1333,73.1333, ,GHEL
PK,67371,Gher Gaju,Hyderabad,28.2693,69.494, ,GHER GAJU
PK,10021,Gherara,Norhern Punajb Rawalpindi,27.8431,67.6604, ,GHERARA
PK,50991,Gherara,Norhern Punajb Rawalpindi,32.8766,74.023, ,GHERARA
PK,52071,Gheyya Wala,Lahore,32.25,73.975, ,GHEYYA WALA
PK,50491,Ghhani Gehna,Norhern Punajb Rawalpindi,32.3722,73.4167, ,GHHANI GEHNA
PK,11201,Ghian Gujran,Federal Capial &AJK,34.2264,73.1111, ,GHIAN GUJRAN
PK,93001,Ghichk,Balochisan,28.5667,65.5333, ,GHICHK
PK,47851,Ghikbadhal,Norhern Punajb Rawalpindi,33.2774,73.2962, ,GHIKBADHAL
PK,26221,Ghiljo,NWFP Peshawar,34.6861,71.2742,4,GHILJO
PK,47301,Ghilla Kalan,Norhern Punajb Rawalpindi,33.2916,72.8197, ,GHILLA KALAN
PK,84801,Ghin Ghin,Balochisan,33.9233,70.1583,4,GHIN GHIN
PK,34471,Ghiri,Souhern Punajb Mulan,29.3035,70.7951, ,GHIRI
PK,51481,Ghodha,Lahore,32.2275,74.5492, ,GHODHA
PK,77231,Ghogharo,Hyderabad,27.4833,68.0167,4,GHOGHARO
PK,47551,Ghogra,Norhern Punajb Rawalpindi,33.4167,73.05,4,GHOGRA
PK,22531,Ghora Baz Gran,NWFP Peshawar,33.9843,73.1773, ,GHORA BAZ GRAN
PK,47110,Ghora Gali,Federal Capial &AJK,33.8833,73.35,4,GHORA GALI
PK,43601,Ghora Mar,Norhern Punajb Rawalpindi,33.7581,72.1164,4,GHORA MAR
PK,73131,Ghorabari,Hyderabad,24.4,67.8333,4,GHORABARI
PK,22551,Ghoran,NWFP Peshawar,34.0278,73.2722, ,GHORAN
PK,51821,Ghorata,Lahore,32.2333,75.2833, ,GHORATA
PK,28330,Ghori Wala,NWFP Peshawar,32.891,70.741, ,GHORI WALA
PK,65110,Ghotki,Hyderabad,28.0167,69.3167,4,GHOTKI
PK,65110,Ghotki Npo (Nd),Hyderabad,28.0167,69.3167, ,GHOTKI NPO (ND)
PK,64131,Ghous Pur,Souhern Punajb Mulan,28.3687,70.2123, ,GHOUS PUR
PK,79180,Ghous Pur,Hyderabad,24.9496,67.0456, ,GHOUS PUR
PK,87301,Ghousabad,Balochisan,28.1,68.2833,4,GHOUSABAD
PK,58081,Ghouspur,Souhern Punajb Mulan,28.1333,69.0833, ,GHOUSPUR
PK,63401,Ghouspur,Souhern Punajb Mulan,28.1333,69.0833,4,GHOUSPUR
PK,16701,Ghowari,Federal Capial &AJK,29.6632,70.8937, ,GHOWARI
PK,67311,Ghulam Abad,Hyderabad,25.8042,68.6333, ,GHULAM ABAD
PK,77121,Ghulam Ali Zuhrani,Hyderabad,28.9709,69.9495, ,GHULAM ALI ZUHRANI
PK,69001,Ghulam Haider Shah,Hyderabad,26.1833,64.4833,4,GHULAM HAIDER SHAH
PK,65053,Ghulam Hussain Laghari,Hyderabad,28.2327,69.8964, ,GHULAM HUSSAIN LAGHARI
PK,70011,Ghulam Hussain Lund,Hyderabad,25.5042,68.7514,4,GHULAM HUSSAIN LUND
PK,79130,Ghulam Khan Dhani,Hyderabad,28.0146,69.3118, ,GHULAM KHAN DHANI
PK,38900,Ghulam Mohammad Abad,Lahore,31.4412,73.0437, ,GHULAM MOHAMMAD ABAD
PK,68331,Ghulam Mohammad Arbab,Hyderabad,25.584,69.1458, ,GHULAM MOHAMMAD ARBAB
PK,69331,Ghulam Mohammad Mehar,Hyderabad,25.7694,68.6451, ,GHULAM MOHAMMAD MEHAR
PK,67131,Ghulam Muhammad Jamali,Hyderabad,27.9944,67.8667,4,GHULAM MUHAMMAD JAMALI
PK,67181,Ghulam Muhammad Punjabi,Hyderabad,27.1655,68.0493, ,GHULAM MUHAMMAD PUNJABI
PK,69071,Ghulam Nabi Shah,Hyderabad,25.5667,69.5333,4,GHULAM NABI SHAH
PK,76221,Ghulam Panhwar,Hyderabad,26.8833,67.6833, ,GHULAM PANHWAR
PK,67191,Ghulam Qadir Jokhio,Hyderabad,26.5,67.9667, ,GHULAM QADIR JOKHIO
PK,72071,Ghulam Rasool Arain,Hyderabad,25.0667,68.7831, ,GHULAM RASOOL ARAIN
PK,72121,Ghulam Shah Mori,Hyderabad,25.5375,68.8875, ,GHULAM SHAH MORI
PK,30141,Ghulaman,Norhern Punajb Rawalpindi,32.1389,71.4694,4,GHULAMAN
PK,73131,Ghulamullah,Hyderabad,27.1556,67.5917,4,GHULAMULLAH
PK,15101,Ghulapur,Federal Capial &AJK,32.1167,73.0667,4,GHULAPUR
PK,40451,Ghulla Pur,Norhern Punajb Rawalpindi,32.2762,73.1119, ,GHULLA PUR
PK,15401,Ghulmit,Federal Capial &AJK,30.8958,71.8333, ,GHULMIT
